,recipe_id,recipe_name,ingredients,cooking_directions,prep_time,cook_time,total_time,Difficulty,image_url
193,20092,La Genovese,olive oil^lean ground beef^carrots^onion^salt^ground black pepper^white wine,"[""'directions': u'Prep"", '5 m', 'Cook', '10 m', 'Ready In', '15 m', ""Heat olive oil in large skillet over medium heat. Cook beef, stirring to break up clumps, until it begins to brown. Stir in carrots, onion, salt and pepper. Continue to stir and cook until vegetables begin to soften and meat juices run clear, 5 minutes. Pour in wine and cook one minute more. Serve.'""]",5.0,10.0,15.0,Easy,https://images.media-allrecipes.com/userphotos/720x405/7662.jpg
194,207872,Caprese Burger,balsamic vinegar^extra virgin olive oil^salt and pepper to taste^thick slices tomato^lean ground beef^tomato paste^chopped fresh basil^grated Parmesan cheese^garlic^black pepper^fresh mozzarella cheese^hamburger buns,"[""'directions': u'Prep"", '15 m', 'Cook', '10 m', 'Ready In', '30 m', 'Whisk the balsamic vinegar, oil, salt, and pepper in a small bowl. Pour over tomato slices to marinate.', 'Preheat an outdoor grill for medium-high heat, and lightly oil the grate.', 'Mix ground beef, tomato paste, basil, Parmesan cheese, garlic, and 1/4 teaspoon pepper in a large bowl. Form beef mixture into 4 equal patties.', ""Cook on the preheated grill until the burgers are cooked to your desired degree of doneness, about 5 minutes per side for well done. An instant-read thermometer inserted into the center should read 160 degrees F (70 degrees C). Top each burger with mozzarella cheese; allow to melt. Serve on hamburger buns with marinated tomato slices.'""]",15.0,10.0,25.0,Easy,https://images.media-allrecipes.com/userphotos/250x250/251033.jpg
195,40057,Autumn Spice Ham Steak,butter^ham steak^red apple cored and thinly sliced^green apple cored and thinly sliced^maple flavored pancake syrup^ground cinnamon,"[""'directions': u'Prep"", '10 m', 'Cook', '15 m', 'Ready In', '25 m', 'Melt the butter in a large skillet over medium-high heat. Fry the ham on both sides in the butter until browned. Lay the sliced apple over the ham. Pour the syrup over the apples. Reduce heat to medium, and simmer, stirring occasionally until the apples are cooked through.', ""Sprinkle with cinnamon, and serve immediately.'""]",10.0,15.0,25.0,Easy,https://images.media-allrecipes.com/userphotos/250x250/258983.jpg
196,26459,Quick and Easy 20-Minute Chicken Posole,olive oil^large onion^garlic^dried oregano^ground cumin^chicken broth^white hominy^chopped green chile peppers^sliced black olives drained^skinless boneless chicken breast meat,"[""'directions': u'Prep"", '5 m', 'Cook', '15 m', 'Ready In', '20 m', 'In a large pot over medium heat, combine oil, onion, garlic, oregano and cumin. Cook, covered, 5 minutes, until onions are tender.', ""Stir in broth, hominy, chile peppers and olives. Bring to a boil, then reduce heat to medium. Stir chicken into pot. Cover and cook until chicken is no longer pink, 5 to 10 minutes.'""]",5.0,15.0,20.0,Easy,https://images.media-allrecipes.com/userphotos/720x405/1626869.jpg
197,240471,Chicken Caesar Pasta Salad,box mini penne pasta^chopped cooked chicken^diced green bell pepper^hard-boiled eggs chopped^grated Parmesan cheese^chopped red onion^bottle creamy Caesar salad dressing,"[""'directions': u'Prep"", '20 m', 'Cook', '7 m', 'Ready In', '2 h 27 m', 'Bring a large pot of lightly salted water to a boil; add penne and cook, stirring occasionally, until tender yet firm to the bite, about 7 minutes. Drain and rinse with cold water.', ""Stir pasta, chicken, green bell pepper, eggs, Parmesan cheese, and red onion together in a bowl. Pour salad dressing over the top and toss to coat. Cover the bowl with plastic wrap and refrigerate until chilled and flavors blend, at least 2 hours.'""]",20.0,7.0,27.0,Easy,https://images.media-allrecipes.com/userphotos/720x405/5129151.jpg
198,151099,Drunken Flat Iron Steak,flat iron steak^dry vermouth^sweet vermouth^olive oil^red pepper flakes,"[""'directions': u'Prep"", '5 m', 'Cook', '10 m', 'Ready In', '6 h 15 m', 'Place steak into a large resealable bag or shallow dish. Pour in the dry vermouth and sweet vermouth and stir to coat the steak. Seal or cover and refrigerate for 6 hours to marinate.', ""Heat the oil in a large skillet over medium heat. Remove steak from the bag and discard the marinade. Season the steak on both sides with red pepper flakes. Fry for 3 to 4 minutes per side for medium-rare, or to your desired degree of doneness. Let rest for a few minutes before serving.'""]",5.0,10.0,15.0,Easy,https://images.media-allrecipes.com/userphotos/720x405/2081860.jpg
199,223004,Quick Beef Taquitos,oil for frying^roast beef in gravy^shredded pepperjack cheese^diced green chiles^corn tortillas,"[""'directions': u'Prep"", '10 m', 'Cook', '15 m', 'Ready In', '25 m', 'Heat oil in a skillet over medium-high heat.', 'Combine roast beef, pepper jack cheese, and green chilies in a bowl. Use a fork to break up the beef and mix ingredients.', 'Fry tortillas in hot oil just long enough to soften, just a few seconds; drain on a plate lined with paper towels.', ""Begin spooning beef mixture into tortillas making a line down the middle of the tortilla. Roll tortilla around the filling and place in frying pan with the edge of the rolled tortilla facing the bottom of the pan. Cook until the tortillas are completely browned, 5 to 8 minutes per side. Drain again on paper towels before serving.'""]",10.0,15.0,25.0,Easy,https://images.media-allrecipes.com/userphotos/720x405/774092.jpg
200,141810,"Lomo de Res, Cuban-Style Rib-Eye Steaks",garlic powder^onion powder^meat tenderizer^seasoning salt^rib-eye steak 1/4 inch thick^onion^bottle beer^fresh lime juice,"[""'directions': u'Prep"", '10 m', 'Cook', '10 m', 'Ready In', '50 m', 'Mix together the garlic powder, onion powder, meat tenderizer, and seasoning salt in a small bowl. Rub the seasoning blend into both sides of the steaks.', 'Arrange 1/4 of the sliced onions in the bottom of a 9x13 inch pan, lay steaks across the onions, top with more onions and pour 1/4 cup of lime juice and 1/4 of the bottle of beer over the top; repeat these layers until you run out of steaks, pouring all remaining lime juice and beer over the top. Cover and refrigerate for 30 to 40 minutes. Do not marinate the steaks for longer than an hour, because the acid from the lime juice in the marinade will begin to cook the meat.', 'Preheat an outdoor grill for medium-high heat and lightly oil grate. Place steaks on the grill and discard the marinade.', ""Grill the steaks to your desired degree of doneness, or about 2 minutes per side for well done. Remove from the grill and allow to rest for 5 minutes before slicing and serving with warm tortillas.'""]",10.0,10.0,20.0,Easy,https://images.media-allrecipes.com/userphotos/250x250/907902.jpg
201,21473,Dressed Up Brussels Sprouts,frozen brussel sprouts^diced kielbasa sausage^tomato-vegetable juice cocktail^ground black pepper^salt^garlic powder^dried oregano^butter,"[""'directions': u'Prep"", '5 m', 'Cook', '15 m', 'Ready In', '20 m', 'Place Brussels sprouts in a 2 quart microwave safe casserole dish, cover, and cook 8 minutes.', ""Stir in kielbasa, tomato juice, pepper, salt, garlic powder, butter and oregano. Cover and return to microwave and cook for 8 minutes more.'""]",5.0,15.0,20.0,Easy,https://images.media-allrecipes.com/userphotos/250x250/509406.jpg
202,206343,Barbequed Citrus Burgers,lemon^lime^orange^barbeque sauce^ground beef^barbeque sauce^pepperjack cheese^hamburger buns,"[""'directions': u'Prep"", '15 m', 'Cook', '7 m', 'Ready In', '32 m', 'Grate the zest from the lemon, lime, and orange into a large bowl. Squeeze the juice from half of each piece of fruit into the bowl. Whisk in 1 tablespoon barbeque sauce. Stir in ground beef; mix well. Cover and refrigerate for 10 to 30 minutes.', 'Preheat an outdoor grill for high heat, and lightly oil the grate.', ""Form meat into patties. Grill with lid open, about 3 minutes per side. Brush each burger with one tablespoon barbeque sauce during grilling, coating both sides. Top burgers with pepperjack cheese and cook until cheese is melted and meat is no longer pink in the center, about 1 additional minute.'""]",15.0,7.0,22.0,Easy,https://images.media-allrecipes.com/userphotos/720x405/2296640.jpg
203,144944,The Earl's Sandwich,American cheese^white bread toasted^deli-style sliced turkey breast^Russian salad dressing,"[""'directions': u'Prep"", '4 m', 'Cook', '1 m', 'Ready In', '5 m', ""Place American cheese onto one slice of toasted bread. Microwave 15 to 20 seconds on High until cheese has melted. Place turkey onto melted cheese. Spread Russian dressing onto one side of the remaining slice of toasted bread. Place on top of turkey, dressing-side down to create a sandwich.'""]",4.0,1.0,5.0,Easy,https://images.media-allrecipes.com/userphotos/720x405/1067032.jpg
204,213461,Rock's T-Bone Steaks,salt^paprika^ground black pepper^onion powder^garlic powder^cayenne pepper^ground coriander^ground turmeric^t-bone steaks at room temperature,"[""'directions': u'Prep"", '8 m', 'Cook', '7 m', 'Ready In', '15 m', 'Preheat an outdoor grill for high heat, and lightly oil the grate. Stir the salt, paprika, black pepper, onion powder, garlic powder, cayenne pepper, coriander, and turmeric together in a small bowl; set aside.', ""Rub the steaks on all sides with the seasoning mixture. Cook on the preheated grill to your desired degree of doneness, 3 to 3 1/2 minutes per side for medium-rare. An instant-read thermometer inserted into the center should read 130 degrees F (54 degrees C).'""]",8.0,7.0,15.0,Easy,https://images.media-allrecipes.com/userphotos/720x405/4521341.jpg
205,213505,Filet Mignons With Pepper Cream Sauce,coarsely crushed black peppercorns^1 1/2 inch thick filet mignon steaks^salt to taste^butter^olive oil^beef broth^heavy cream,"['\'directions\': u""Prep', '10 m', 'Cook', '15 m', 'Ready In', '25 m', 'Place the peppercorns into a shallow bowl. Sprinkle the beef tenderloin filets with salt on both sides, and coat both sides with crushed peppercorns.', 'Melt the butter with the olive oil over high heat in a heavy skillet (not nonstick) until the foam disappears from the butter. Gently place the steaks in the pan, and cook until they start to become firm and are reddish-pink and juicy in the center, about 3 1/2 minutes per side. An instant-read thermometer inserted into the center should read 130 degrees F (54 degrees C). Remove the steaks to platter, and cover tightly with foil.', 'Pour the beef broth into the skillet, and use a whisk to stir the broth and scrape up any dissolved brown flavor bits from the skillet. Whisk in the cream, and simmer the sauce until it\'s reduced and thickened, 6 to 7 minutes. Place the steaks back in the skillet, turn to coat with sauce, and serve with the remaining sauce.""']",10.0,15.0,25.0,Easy,https://images.media-allrecipes.com/userphotos/720x405/2050612.jpg
206,75681,Bill's Fried Bacon,water^granulated garlic^paprika^sliced bacon,"[""'directions': u'Prep"", '5 m', 'Cook', '15 m', 'Ready In', '20 m', ""In a large skillet, stir together the water, garlic, and paprika. Separate the bacon slices, and place in the skillet. Turn the heat to high. The water will evaporate leaving the bacon coated with the garlic and paprika. Reduce the heat to medium-high, and continue to fry to your desired crispness, turning as needed.'""]",5.0,15.0,20.0,Easy,https://images.media-allrecipes.com/userphotos/250x250/907116.jpg
207,17168,Sonora Chicken Pasta,black beans rinsed and drained^processed cheese food^sour cream^penne pasta^hot pepper sauce^Worcestershire sauce^crushed red pepper flakes to taste^salt and pepper to taste^tomatoes chopped^green onions^grilled chicken breasts,"[""'directions': u'Prep"", '15 m', 'Cook', '10 m', 'Ready In', '25 m', 'In a medium saucepan, heat drained black beans over medium heat; set aside.', 'In a medium saucepan, melt cheese and sour cream.', 'Meanwhile, bring a large pot of lightly salted water to a boil. Add pasta and cook for 8 to 10 minutes or until al dente; drain and place in a bowl.', 'Add hot pepper sauce, Worcestershire sauce, dried red pepper flakes, and salt and pepper to taste to cheese sauce when melted; mix well.', ""Spoon sauce over pasta and top with beans, tomatoes, green onions and chicken; serve.'""]",15.0,10.0,25.0,Easy,https://images.media-allrecipes.com/userphotos/720x405/39977.jpg
208,84041,Linguine with Sage and Chicken,olive oil^garlic^plain dry bread crumbs^fresh sage leaves^skinless boneless chicken breast meat^fresh lemon juice^fresh linguine pasta^freshly grated Parmesan cheese,"[""'directions': u'Prep"", '10 m', 'Cook', '15 m', 'Ready In', '25 m', 'Heat the oil in a skillet over medium heat. Add the garlic, bread crumbs and sage. Cook and stir for 5 minutes. Remove from the skillet, and place in a bowl. Set the heat to medium-high. Add the chicken to the skillet; cook and stir for about 3 minutes. Sprinkle with lemon juice, and reduce the heat to medium.', 'Meanwhile, bring a large pot of lightly salted water to a boil. Add pasta, and cook for 3 to 5 minutes, until tender. Drain.', ""Add the pasta to the skillet, and stir to distribute chicken. Transfer to a serving dish, and toss with the garlic and breadcrumbs. Serve with fresh Parmesan cheese.'""]",10.0,15.0,25.0,Easy,https://images.media-allrecipes.com/userphotos/720x405/1468650.jpg
209,46006,Dan's Meat Wrap,flour tortilla^roast beef^shredded Cheddar-Monterey Jack cheese blend^shredded lettuce^chopped tomato^chopped onion^black olives^Italian-style salad dressing,"[""'directions': u'Prep"", '9 m', 'Cook', '1 m', 'Ready In', '10 m', ""Place tortilla on a plate. Cover tortilla with roast beef, then cheese. Microwave for 45 seconds, or until cheese is melted. Sprinkle with lettuce, tomato, onion and olives. Top with 3 or 4 splashes Italian dressing. Roll up.'""]",9.0,1.0,10.0,Easy,https://images.media-allrecipes.com/userphotos/720x405/965982.jpg
210,236784,Chicken Parmesan Panini,flour^garlic powder^salt^black pepper^egg^panko bread crumbs^Parmesan cheese^small chicken cutlets*^olive oil^fresh mozzarella cheese^Parmesan cheese^thick slices artisanal-style bread^RAGÚ® Old World Style® Traditional Sauce,"[""'directions': u'Prep"", '10 m', 'Cook', '15 m', 'Ready In', '25 m', 'Mix together the flour, garlic powder, salt and pepper in a shallow bowl. Place beaten egg in another bowl. Mix together panko bread crumbs and Parmesan cheese in a third shallow bowl.', 'Dredge each piece of chicken in the flour, coating both sides; shake off the extra. Dip chicken in beaten egg, and then press into the breadcrumbs, making sure to coat well on both sides. Set on a plate.', 'Heat olive oil in large skillet over medium-high heat. Pan fry chicken until no longer pink in the center and the juices run clear, about 4 minutes per side.', ""Place chicken on slices of bread. Spread about 1/4 cup of Ragu(R) Old World Style(R) Traditional Sauce over each piece of chicken. Top with a slice of cheese and a tablespoon of Parmesan cheese. Top with the remaining slices of bread. Heat in a panini press or in a large skillet until the cheese is melted. Heat remaining sauce for dipping.'""]",10.0,15.0,25.0,Easy,https://images.media-allrecipes.com/userphotos/250x250/3909.jpg
